[INFO] [1726580298.822149]: Start power_monitor
[INFO] [1726580300.308774]: timestamp 1726580300.00 VDD_IN 5447mW/5447mW VDD_CPU_GPU_CV 1392mW/1392mW VDD_SOC 1145mW/1145mW
[INFO] [1726580301.317013]: timestamp 1726580301.00 VDD_IN 6768mW/6107mW VDD_CPU_GPU_CV 2826mW/2109mW VDD_SOC 1105mW/1125mW
[INFO] [1726580302.323332]: timestamp 1726580302.00 VDD_IN 5242mW/5819mW VDD_CPU_GPU_CV 1351mW/1856mW VDD_SOC 1104mW/1118mW
[INFO] [1726580303.330538]: timestamp 1726580303.00 VDD_IN 6471mW/5982mW VDD_CPU_GPU_CV 2580mW/2037mW VDD_SOC 1105mW/1114mW
[INFO] [1726580304.337783]: timestamp 1726580304.00 VDD_IN 5201mW/5825mW VDD_CPU_GPU_CV 1269mW/1883mW VDD_SOC 1104mW/1112mW
[INFO] [1726580305.345706]: timestamp 1726580305.00 VDD_IN 4587mW/5619mW VDD_CPU_GPU_CV 696mW/1685mW VDD_SOC 1104mW/1111mW
[INFO] [1726580306.353151]: timestamp 1726580306.00 VDD_IN 4341mW/5436mW VDD_CPU_GPU_CV 450mW/1509mW VDD_SOC 1104mW/1110mW
[INFO] [1726580307.360742]: timestamp 1726580307.00 VDD_IN 4382mW/5304mW VDD_CPU_GPU_CV 450mW/1376mW VDD_SOC 1104mW/1109mW
[INFO] [1726580308.368656]: timestamp 1726580308.00 VDD_IN 4300mW/5193mW VDD_CPU_GPU_CV 409mW/1269mW VDD_SOC 1104mW/1108mW
[INFO] [1726580309.376491]: timestamp 1726580309.00 VDD_IN 4915mW/5165mW VDD_CPU_GPU_CV 942mW/1236mW VDD_SOC 1104mW/1108mW
[INFO] [1726580310.383767]: timestamp 1726580310.00 VDD_IN 4382mW/5094mW VDD_CPU_GPU_CV 491mW/1168mW VDD_SOC 1104mW/1107mW
[INFO] [1726580311.399838]: timestamp 1726580311.00 VDD_IN 4218mW/5021mW VDD_CPU_GPU_CV 368mW/1102mW VDD_SOC 1063mW/1104mW
[INFO] [1726580312.417634]: timestamp 1726580312.00 VDD_IN 4259mW/4962mW VDD_CPU_GPU_CV 368mW/1045mW VDD_SOC 1063mW/1101mW
[INFO] [1726580313.436074]: timestamp 1726580313.00 VDD_IN 4218mW/4909mW VDD_CPU_GPU_CV 368mW/997mW VDD_SOC 1063mW/1098mW
[INFO] [1726580314.454401]: timestamp 1726580314.00 VDD_IN 4218mW/4863mW VDD_CPU_GPU_CV 327mW/952mW VDD_SOC 1063mW/1095mW
[INFO] [1726580315.473247]: timestamp 1726580315.00 VDD_IN 4259mW/4825mW VDD_CPU_GPU_CV 368mW/915mW VDD_SOC 1063mW/1093mW
[INFO] [1726580316.490669]: timestamp 1726580316.00 VDD_IN 4218mW/4789mW VDD_CPU_GPU_CV 327mW/881mW VDD_SOC 1063mW/1092mW
[INFO] [1726580317.508241]: timestamp 1726580317.00 VDD_IN 4218mW/4758mW VDD_CPU_GPU_CV 368mW/852mW VDD_SOC 1063mW/1090mW
[INFO] [1726580318.525717]: timestamp 1726580318.00 VDD_IN 4177mW/4727mW VDD_CPU_GPU_CV 327mW/825mW VDD_SOC 1063mW/1089mW
[INFO] [1726580319.544073]: timestamp 1726580319.00 VDD_IN 4177mW/4699mW VDD_CPU_GPU_CV 327mW/800mW VDD_SOC 1063mW/1087mW
[INFO] [1726580320.561772]: timestamp 1726580320.00 VDD_IN 4218mW/4676mW VDD_CPU_GPU_CV 368mW/779mW VDD_SOC 1063mW/1086mW
[INFO] [1726580321.579834]: timestamp 1726580321.00 VDD_IN 4177mW/4654mW VDD_CPU_GPU_CV 327mW/759mW VDD_SOC 1063mW/1085mW
[INFO] [1726580322.596926]: timestamp 1726580322.00 VDD_IN 4177mW/4633mW VDD_CPU_GPU_CV 327mW/740mW VDD_SOC 1063mW/1084mW
[INFO] [1726580323.614372]: timestamp 1726580323.00 VDD_IN 4218mW/4616mW VDD_CPU_GPU_CV 368mW/724mW VDD_SOC 1063mW/1083mW
[INFO] [1726580324.632442]: timestamp 1726580324.00 VDD_IN 4177mW/4598mW VDD_CPU_GPU_CV 327mW/708mW VDD_SOC 1063mW/1082mW
[INFO] [1726580325.650470]: timestamp 1726580325.00 VDD_IN 4218mW/4583mW VDD_CPU_GPU_CV 368mW/695mW VDD_SOC 1063mW/1082mW
[INFO] [1726580326.667375]: timestamp 1726580326.00 VDD_IN 4177mW/4568mW VDD_CPU_GPU_CV 327mW/682mW VDD_SOC 1063mW/1081mW
[INFO] [1726580327.685483]: timestamp 1726580327.00 VDD_IN 4177mW/4554mW VDD_CPU_GPU_CV 327mW/669mW VDD_SOC 1063mW/1080mW
[INFO] [1726580328.703435]: timestamp 1726580328.00 VDD_IN 4177mW/4541mW VDD_CPU_GPU_CV 327mW/657mW VDD_SOC 1063mW/1080mW
[INFO] [1726580329.720858]: timestamp 1726580329.00 VDD_IN 4177mW/4529mW VDD_CPU_GPU_CV 327mW/646mW VDD_SOC 1063mW/1079mW
[INFO] [1726580330.739139]: timestamp 1726580330.00 VDD_IN 4177mW/4518mW VDD_CPU_GPU_CV 327mW/636mW VDD_SOC 1063mW/1078mW
[INFO] [1726580331.757032]: timestamp 1726580331.00 VDD_IN 4177mW/4507mW VDD_CPU_GPU_CV 327mW/626mW VDD_SOC 1063mW/1078mW
[INFO] [1726580332.773404]: timestamp 1726580332.00 VDD_IN 4259mW/4500mW VDD_CPU_GPU_CV 368mW/618mW VDD_SOC 1063mW/1077mW
[INFO] [1726580333.791588]: timestamp 1726580333.00 VDD_IN 4177mW/4490mW VDD_CPU_GPU_CV 327mW/610mW VDD_SOC 1063mW/1077mW
[INFO] [1726580334.809114]: timestamp 1726580334.00 VDD_IN 4177mW/4481mW VDD_CPU_GPU_CV 327mW/602mW VDD_SOC 1063mW/1077mW
[INFO] [1726580335.826699]: timestamp 1726580335.00 VDD_IN 4300mW/4476mW VDD_CPU_GPU_CV 409mW/596mW VDD_SOC 1063mW/1076mW
[INFO] [1726580336.844658]: timestamp 1726580336.00 VDD_IN 4177mW/4468mW VDD_CPU_GPU_CV 327mW/589mW VDD_SOC 1063mW/1076mW
[INFO] [1726580337.858878]: timestamp 1726580337.00 VDD_IN 4259mW/4463mW VDD_CPU_GPU_CV 368mW/583mW VDD_SOC 1063mW/1076mW
[INFO] [1726580338.877000]: timestamp 1726580338.00 VDD_IN 4177mW/4455mW VDD_CPU_GPU_CV 327mW/577mW VDD_SOC 1063mW/1075mW
